id;label
49418;Swiping Up
96148;Swiping Right
4136;Swiping Left
87111;No gesture
141054;Swiping Right
123859;Swiping Right
79164;Swiping Left
46449;Swiping Left
68529;No gesture
143149;Swiping Right
58574;Swiping Left
130258;Swiping Down
117579;Swiping Up
36829;Swiping Left
122927;No gesture
3068;Swiping Up
21872;Swiping Right
14958;Swiping Up
9949;Swiping Up
37739;Swiping Right
115002;Swiping Right
138861;Swiping Left
89255;Swiping Right
2454;Swiping Right
77878;Swiping Down
20753;Swiping Down
12452;Swiping Left
75622;Swiping Right
134100;Swiping Up
73773;Swiping Up
5481;Swiping Up
10306;Swiping Right
41563;Swiping Left
56513;No gesture
33601;Swiping Up
40002;Swiping Left
4323;Swiping Left
42426;Swiping Left
139134;Swiping Down
127236;Swiping Left
8359;Swiping Right
86981;Swiping Up
44024;Swiping Down
7737;No gesture
76964;Swiping Down
88227;No gesture
129871;Swiping Up
143655;No gesture
62799;Swiping Left
34586;Swiping Left
123002;Swiping Down
108025;Swiping Right
83192;Swiping Left
126484;Swiping Right
53755;Swiping Up
73198;Swiping Down
135514;Swiping Down
86567;Swiping Left
104764;Swiping Left
53398;Swiping Left
108995;Swiping Down
68988;Swiping Down
133988;Swiping Right
109202;Swiping Up
98461;Swiping Right
125817;No gesture
139186;Swiping Up
116653;No gesture
14487;Swiping Down
96999;Swiping Up
53918;Swiping Up
142577;Swiping Right
79815;Swiping Up
46247;Swiping Up
54723;Swiping Left
7411;Swiping Left
124428;Swiping Up
141160;No gesture
35668;No gesture
73220;Swiping Left
70966;Swiping Up
18922;Swiping Left
136487;Swiping Down
19015;Swiping Right
120100;No gesture
37799;Swiping Down
17429;Swiping Right
26823;Swiping Right
128741;Swiping Left
108111;Swiping Left
61047;Swiping Left
123903;Swiping Down
65881;No gesture
138618;Swiping Up
65567;No gesture
18110;Swiping Right
107535;Swiping Down
91747;Swiping Up
94615;Swiping Down
58004;No gesture
52708;Swiping Up
65339;Swiping Right
47035;Swiping Right
3419;Swiping Down
1009;Swiping Up
93645;Swiping Left
102648;Swiping Left
48477;Swiping Up
18798;No gesture
44011;No gesture
39992;Swiping Up
109485;Swiping Up
32327;Swiping Down
78928;Swiping Right
70610;Swiping Right
59805;No gesture
82357;Swiping Down
76287;Swiping Up
72615;No gesture
52304;Swiping Down
143584;Swiping Down
122328;No gesture
100512;Swiping Left
24354;Swiping Up
146116;Swiping Left
18167;Swiping Left
36194;Swiping Right
51004;No gesture
109964;Swiping Up
61176;Swiping Left
133834;No gesture
97618;Swiping Up
118372;Swiping Up
68980;Swiping Right
91660;No gesture
65304;Swiping Left
79398;No gesture
75260;No gesture
115247;Swiping Down
4898;Swiping Right
52881;Swiping Right
85044;Swiping Down
84292;Swiping Up
71024;Swiping Down
128955;Swiping Left
11712;Swiping Right
21617;Swiping Up
136808;No gesture
42443;Swiping Up
109731;No gesture
148075;No gesture
115782;No gesture
116698;No gesture
33838;No gesture
329;Swiping Right
109489;Swiping Up
96507;Swiping Down
16956;Swiping Up
133501;Swiping Down
84037;Swiping Down
20833;Swiping Right
94146;Swiping Down
73990;Swiping Down
36418;Swiping Up
76756;Swiping Down
38127;Swiping Right
47468;Swiping Right
4945;Swiping Up
80679;Swiping Left
46401;Swiping Right
113777;Swiping Left
62045;Swiping Down
21986;No gesture
101348;Swiping Down
77428;Swiping Down
68332;Swiping Left
134828;Swiping Up
43022;Swiping Up
79715;No gesture
53084;Swiping Up
144374;No gesture
6517;Swiping Left
8412;Swiping Up
83016;Swiping Left
48851;Swiping Up
50946;Swiping Up
54052;Swiping Left
16182;No gesture
41157;No gesture
115619;Swiping Right
131344;Swiping Left
83029;Swiping Down
106253;Swiping Down
10578;No gesture
35227;Swiping Up
49814;Swiping Right
14469;Swiping Left
63067;Swiping Up
143127;Swiping Up
142070;Swiping Down
146007;Swiping Down
143296;Swiping Left
37915;Swiping Left
50623;No gesture
147776;Swiping Right
46500;Swiping Down
61928;Swiping Down
41958;Swiping Down
131278;No gesture
65088;Swiping Left
100330;Swiping Down
125910;Swiping Down
16462;No gesture
72269;Swiping Right
42559;Swiping Down
100860;Swiping Down
39398;No gesture
129178;Swiping Down
86710;Swiping Right
80951;No gesture
14222;Swiping Right
119770;Swiping Left
77057;Swiping Right
114995;No gesture
15670;Swiping Up
36078;Swiping Down
97136;No gesture
144340;Swiping Right
83964;Swiping Left
142286;Swiping Left
117682;Swiping Down
68349;Swiping Up
82431;Swiping Right
15811;No gesture
146906;Swiping Right
84474;Swiping Left
9230;Swiping Up
4850;No gesture
51056;Swiping Down
130299;Swiping Up
50368;No gesture
80192;No gesture
114887;No gesture
17911;Swiping Up
48084;No gesture
90641;Swiping Down
99636;No gesture
47327;Swiping Right
12333;Swiping Up
54085;Swiping Up
16817;No gesture
57608;No gesture
122035;Swiping Right
7461;Swiping Left
11874;No gesture
126058;Swiping Right
142685;Swiping Down
85098;No gesture
140909;Swiping Down
50944;No gesture
14003;Swiping Left
134241;Swiping Right
63411;No gesture
23745;No gesture
72976;Swiping Left
116556;Swiping Up
91401;Swiping Down
118615;Swiping Right
105793;No gesture
44691;No gesture
14522;Swiping Right
113363;No gesture
1340;Swiping Up
126562;Swiping Up
8852;Swiping Up
69308;Swiping Left
124942;Swiping Left
9847;No gesture
108317;Swiping Left
70407;Swiping Right
122663;Swiping Up
134222;Swiping Up
9948;Swiping Left
59984;Swiping Left
107119;Swiping Up
64350;Swiping Down
147787;Swiping Up
131473;Swiping Up
91807;No gesture
124608;No gesture
3322;Swiping Up
70452;Swiping Up
77327;No gesture
121354;Swiping Right
24190;Swiping Down
5542;No gesture
68519;No gesture
44361;Swiping Up
115436;Swiping Right
146774;Swiping Right
99380;Swiping Up
96286;Swiping Right
91584;Swiping Down
20877;Swiping Up
44978;No gesture
20219;Swiping Left
20794;Swiping Left
46307;No gesture
7468;Swiping Up
53923;Swiping Left
81160;Swiping Up
146444;Swiping Down
145443;Swiping Down
72184;No gesture
94529;Swiping Down
41675;No gesture
49090;Swiping Right
138432;No gesture
90606;Swiping Right
50749;Swiping Left
1560;Swiping Right
71514;No gesture
67919;Swiping Up
40237;Swiping Left
19246;No gesture
59448;Swiping Up
116327;Swiping Right
57114;No gesture
111000;Swiping Left
138200;Swiping Down
38038;No gesture
3058;Swiping Up
91352;Swiping Down
104175;No gesture
134119;Swiping Up
57109;Swiping Left
44139;No gesture
60211;Swiping Left
77885;Swiping Up
93061;Swiping Down
669;No gesture
60114;Swiping Down
21176;No gesture
769;Swiping Left
78867;Swiping Up
32955;No gesture
16761;No gesture
52793;Swiping Down
113892;Swiping Up
49372;Swiping Right
55724;No gesture
135432;Swiping Up
34236;Swiping Up
15000;Swiping Up
61476;Swiping Right
103099;Swiping Right
28300;Swiping Right
87696;Swiping Down
19358;Swiping Down
93900;Swiping Down
12890;Swiping Down
66069;Swiping Down
16215;Swiping Up
146504;Swiping Right
24491;Swiping Up
66622;Swiping Down
35763;No gesture
91543;Swiping Down
56129;Swiping Right
111362;No gesture
128315;Swiping Down
118045;Swiping Right
132330;Swiping Right
105282;No gesture
39283;Swiping Down
85196;Swiping Up
12991;Swiping Right
96491;Swiping Right
3703;Swiping Up
73341;No gesture
41803;Swiping Left
46277;Swiping Down
21297;Swiping Left
84594;Swiping Up
142776;Swiping Left
41417;Swiping Down
97248;No gesture
15283;Swiping Down
126449;Swiping Left
63099;Swiping Right
115704;Swiping Down
78163;No gesture
29613;Swiping Right
25395;Swiping Right
22086;Swiping Right
62578;No gesture
35482;Swiping Right
138771;Swiping Right
144101;No gesture
139491;No gesture
34181;Swiping Up
127808;Swiping Left
132296;Swiping Left
34859;Swiping Down
104734;Swiping Up
71933;Swiping Left
27957;Swiping Right
139619;Swiping Left
8037;Swiping Down
70052;Swiping Up
121805;Swiping Down
142028;Swiping Right
73032;Swiping Up
147504;Swiping Up
106060;Swiping Right
86305;Swiping Down
46028;Swiping Up
117188;Swiping Down
38692;Swiping Up
78380;Swiping Up
13606;Swiping Right
142947;Swiping Left
52898;Swiping Up
76089;No gesture
90242;Swiping Up
118548;Swiping Left
102242;Swiping Left
120961;Swiping Down
14525;No gesture
60220;No gesture
40332;Swiping Right
109145;Swiping Left
10301;Swiping Up
92892;No gesture
39936;Swiping Right
50218;Swiping Down
111372;No gesture
19283;Swiping Right
54733;Swiping Left
147855;Swiping Left
98039;Swiping Left
78571;Swiping Left
114499;Swiping Up
65263;Swiping Left
21506;Swiping Down
101976;Swiping Down
130524;Swiping Down
146283;No gesture
104118;Swiping Left
89359;Swiping Left
69029;No gesture
8255;No gesture
4288;Swiping Down
94967;Swiping Right
69304;Swiping Down
106268;Swiping Left
33539;Swiping Right
124633;Swiping Left
2729;No gesture
43218;Swiping Right
87101;No gesture
139971;Swiping Left
61152;Swiping Left
65316;Swiping Up
139051;Swiping Left
112497;Swiping Up
119683;Swiping Up
50246;Swiping Down
45324;No gesture
3972;Swiping Up
141173;Swiping Left
125783;Swiping Up
53233;Swiping Left
48911;Swiping Up
90625;Swiping Down
138914;Swiping Right
62372;Swiping Right
112238;Swiping Down
53962;Swiping Right
112793;No gesture
38114;Swiping Down
55204;Swiping Up
89846;Swiping Left
121944;Swiping Up
6687;Swiping Down
23050;Swiping Up
39828;Swiping Left
106519;Swiping Down
41248;Swiping Down
100525;Swiping Down
136103;Swiping Left
14779;No gesture
75989;Swiping Up
117192;No gesture
31166;Swiping Up
106785;Swiping Left
46905;Swiping Up
67264;Swiping Right
21437;Swiping Down
92283;No gesture
70233;Swiping Right
138632;Swiping Left
79182;Swiping Left
99228;Swiping Left
62459;No gesture
113506;Swiping Left
58401;Swiping Down
134327;Swiping Down
92920;Swiping Left
30611;Swiping Right
128015;Swiping Left
119169;Swiping Up
115931;Swiping Down
10356;Swiping Up
22144;Swiping Up
16445;Swiping Left
19838;Swiping Up
69271;Swiping Up
33777;Swiping Right
97761;No gesture
31231;Swiping Down
82223;Swiping Down
32977;Swiping Down
87503;Swiping Up
69083;Swiping Left
15701;Swiping Right
78909;Swiping Down
125588;Swiping Up
85860;No gesture
117215;Swiping Right
131412;Swiping Up
25129;Swiping Up
120704;Swiping Right
100040;Swiping Left
87760;Swiping Up
76045;Swiping Up
143393;Swiping Down
22367;Swiping Up
45194;Swiping Left
108255;Swiping Down
10003;Swiping Left
89950;Swiping Right
144606;Swiping Down
6799;Swiping Left
131487;Swiping Left
78821;Swiping Down
31093;Swiping Down
84234;Swiping Down
82739;Swiping Up
58520;Swiping Down
148004;Swiping Left
44915;Swiping Right
94456;Swiping Down
44999;Swiping Right
63971;Swiping Up
72602;No gesture
70654;Swiping Down
92281;Swiping Right
92020;Swiping Up
136256;Swiping Down
144756;Swiping Right
54588;Swiping Left
34436;Swiping Up
25127;Swiping Up
91966;Swiping Down
110173;No gesture
83817;Swiping Left
41573;Swiping Right
143639;Swiping Up
88126;Swiping Left
87383;Swiping Right
6186;Swiping Up
26911;Swiping Left
68493;Swiping Down
32043;Swiping Down
85671;Swiping Right
67337;Swiping Down
70261;Swiping Left
48521;No gesture
46612;No gesture
68929;No gesture
28672;Swiping Down
91387;Swiping Up
41728;Swiping Up
81170;Swiping Up
134168;Swiping Down
125101;Swiping Down
128280;Swiping Left
133130;Swiping Right
76634;Swiping Left
14672;Swiping Right
80442;Swiping Left
133681;Swiping Down
30130;Swiping Right
35645;No gesture
132921;Swiping Left
34071;Swiping Right
70380;No gesture
52853;Swiping Down
95850;Swiping Down
12528;Swiping Right
10750;No gesture
24326;Swiping Down
105274;Swiping Down
100430;Swiping Up
60895;No gesture
142711;Swiping Down
33355;No gesture
87625;Swiping Up
111886;No gesture
24937;Swiping Up
138732;No gesture
85812;Swiping Down
104855;Swiping Down
62274;No gesture
142046;Swiping Up
89791;Swiping Down
121630;Swiping Right
24228;No gesture
132228;Swiping Right
46211;No gesture
37286;Swiping Up
4519;Swiping Left
101689;Swiping Up
124789;Swiping Down
1630;Swiping Up
126224;Swiping Left
28165;Swiping Up
73895;Swiping Up
45020;Swiping Down
88169;Swiping Down
78576;Swiping Down
147145;Swiping Up
34850;Swiping Left
63656;Swiping Right
93407;No gesture
63182;Swiping Down
35594;Swiping Up
116196;Swiping Right
143972;Swiping Down
53810;Swiping Up
12832;Swiping Right
116836;No gesture
144886;Swiping Up
54508;Swiping Down
107436;No gesture
48234;Swiping Right
67082;No gesture
91483;Swiping Up
140037;Swiping Up
10015;Swiping Right
50045;Swiping Up
5697;Swiping Right
284;Swiping Up
16599;No gesture
16744;Swiping Left
101811;Swiping Down
128146;Swiping Right
87765;No gesture
55276;Swiping Left
19667;No gesture
57780;No gesture
96122;Swiping Up
88897;No gesture
66143;Swiping Down
132947;Swiping Left
97549;Swiping Down
137208;Swiping Down
108539;Swiping Right
68033;Swiping Left
137421;Swiping Up
50061;Swiping Down
68135;Swiping Down
82352;Swiping Right
133355;Swiping Down
25945;Swiping Left
19611;Swiping Left
84865;Swiping Down
43230;Swiping Down
47947;Swiping Down
122067;Swiping Right
28647;Swiping Left
72991;No gesture
97271;No gesture
44303;No gesture
66466;Swiping Up
113265;Swiping Left
90612;Swiping Up
95187;No gesture
100946;No gesture
38601;Swiping Left
42063;Swiping Left
5507;Swiping Right
60640;Swiping Left
5950;Swiping Right
1344;Swiping Right
96014;Swiping Up
128701;Swiping Right
108589;Swiping Left
122620;Swiping Up
129491;No gesture
123739;Swiping Down
50599;Swiping Left
111923;Swiping Right
144108;Swiping Up
104007;No gesture
68020;Swiping Down
50411;Swiping Up
75398;Swiping Left
8177;Swiping Right
57419;Swiping Right
69482;Swiping Left
107881;No gesture
63855;Swiping Right
79037;Swiping Right
953;Swiping Up
45967;Swiping Left
20302;Swiping Left
60639;Swiping Up
24170;Swiping Up
88344;Swiping Down
25619;No gesture
134325;Swiping Up
91830;No gesture
136502;Swiping Left
9593;Swiping Left
131805;No gesture
32238;Swiping Down
77292;Swiping Down
28880;No gesture
32468;Swiping Up
68621;Swiping Right
32943;Swiping Left
4595;Swiping Up
140927;Swiping Down
51599;No gesture
107389;Swiping Left
108865;Swiping Down
43110;Swiping Right
32887;Swiping Up
135508;Swiping Left
111079;No gesture
55566;Swiping Left
114260;Swiping Down
30289;Swiping Up
107322;No gesture
136868;Swiping Left
106242;Swiping Right
47369;Swiping Up
34866;Swiping Down
146352;Swiping Left
124293;Swiping Up
63475;Swiping Up
107145;No gesture
28580;Swiping Left
90596;Swiping Right
96611;Swiping Down
61213;Swiping Down
14781;Swiping Left
73519;Swiping Down
2472;No gesture
97432;Swiping Down
84511;Swiping Right
104699;Swiping Right
7234;Swiping Down
44433;Swiping Down
100945;No gesture
100861;No gesture
40312;Swiping Left
4580;Swiping Right
123114;Swiping Down
139784;Swiping Down
30857;Swiping Up
104559;No gesture
89542;No gesture
29425;No gesture
97179;Swiping Right
144943;Swiping Left
55507;No gesture
107280;Swiping Down
32674;Swiping Down
109067;Swiping Down
12938;No gesture
9269;Swiping Right
115290;No gesture
25739;No gesture
24662;Swiping Up
112377;Swiping Up
129120;No gesture
87552;Swiping Right
119264;Swiping Right
141297;Swiping Right
85377;Swiping Right
26767;Swiping Down
1773;Swiping Left
79896;Swiping Down
107302;Swiping Up
17953;Swiping Right
454;Swiping Up
35779;No gesture
4296;Swiping Down
91652;Swiping Up
124559;Swiping Up
119353;Swiping Down
135067;Swiping Left
16857;No gesture
39130;No gesture
2150;Swiping Down
49750;Swiping Down
904;No gesture
42265;Swiping Down
579;Swiping Left
8227;No gesture
31771;Swiping Left
91129;Swiping Down
80937;Swiping Down
119341;Swiping Down
29536;Swiping Down
24967;Swiping Right
9196;Swiping Up
35471;Swiping Right
123019;Swiping Right
41798;Swiping Right
59096;No gesture
146712;No gesture
145637;Swiping Left
137218;Swiping Down
51782;No gesture
101526;No gesture
10867;Swiping Right
93137;Swiping Down
56231;Swiping Down
114993;Swiping Up
10115;Swiping Left
90795;Swiping Down
4834;Swiping Right
76766;No gesture
8424;Swiping Right
33890;Swiping Left
67605;Swiping Up
39575;Swiping Down
143227;Swiping Left
87320;Swiping Down
82835;Swiping Down
144463;Swiping Right
88203;Swiping Right
103776;Swiping Down
94061;Swiping Up
94769;Swiping Left
89253;Swiping Left
71250;Swiping Right
59747;Swiping Up
99655;Swiping Down
73056;Swiping Down
38170;Swiping Right
72227;Swiping Right
130490;No gesture
30138;Swiping Down
34904;Swiping Left
11527;Swiping Up
13145;No gesture
40546;Swiping Up
6685;Swiping Left
113441;No gesture
87135;Swiping Down
146298;Swiping Left
34606;Swiping Right
68152;Swiping Up
124912;Swiping Right
45810;Swiping Left
3780;Swiping Down
46771;Swiping Down
92702;Swiping Up
74711;No gesture
125573;No gesture
42029;Swiping Left
137650;Swiping Down
18844;Swiping Left
134558;Swiping Left
112987;Swiping Up
5084;Swiping Down
40793;Swiping Right
139808;No gesture
91917;No gesture
57532;No gesture
43648;Swiping Down
68027;Swiping Right
12561;Swiping Right
32649;Swiping Down
35296;Swiping Left
128927;Swiping Up
118324;Swiping Right
95958;Swiping Up
41382;No gesture
55819;Swiping Left
40884;No gesture
119871;Swiping Up
73582;No gesture
95939;No gesture
24432;No gesture
128059;No gesture
66629;Swiping Right
79217;No gesture
79005;Swiping Left
87016;Swiping Left
34261;No gesture
54107;Swiping Right
99607;Swiping Right
35105;Swiping Down
128467;Swiping Up
137451;No gesture
87;Swiping Right
58856;Swiping Right
126684;Swiping Up
126472;Swiping Right
489;Swiping Right
51574;Swiping Down
20226;Swiping Up
14360;No gesture
38246;Swiping Left
135603;Swiping Left
2068;No gesture
125603;Swiping Left
147657;Swiping Up
55667;Swiping Right
122851;No gesture
125099;Swiping Up
32483;Swiping Down
48449;Swiping Left
129901;Swiping Down
125035;Swiping Left
29750;Swiping Right
78987;Swiping Left
10721;Swiping Up
55753;No gesture
147122;Swiping Left
145396;Swiping Left
118793;No gesture
140528;Swiping Up
13705;Swiping Right
64431;Swiping Down
22038;Swiping Up
144925;Swiping Right
110679;Swiping Up
70157;No gesture
73004;Swiping Left
9341;No gesture
94338;Swiping Up
16043;Swiping Right
137399;Swiping Right
33786;No gesture
59604;No gesture
50436;Swiping Up
70341;Swiping Left
116957;Swiping Left
87177;No gesture
96093;Swiping Left
138043;Swiping Up
83467;Swiping Down
146172;No gesture
24080;Swiping Down
